match,n,i,target
False,937,10,1
False,937,10,1
False,936,10,1
False,936,10,1
False,936,10,1
False,936,10,1
False,936,10,1
False,936,10,1
False,936,10,1
False,936,10,1
False,936,10,1
False,936,10,1
False,935,10,1
False,935,10,1
False,935,10,1
False,935,10,1
False,935,10,1
False,935,10,1
False,935,10,1
False,935,10,1
False,935,10,1
False,935,10,1
False,934,10,1
False,934,10,1
False,934,10,1
False,934,10,1
False,934,10,1
False,934,10,1
False,934,10,1
False,934,10,1
False,934,10,1
False,934,10,1
False,933,10,1
False,933,10,1
False,933,10,1
False,933,10,1
False,933,10,1
False,933,10,1
False,933,10,1
False,933,10,1
False,933,10,1
False,933,10,1
False,932,10,1
False,932,10,1
False,932,10,1
False,932,10,1
False,932,10,1
False,932,10,1
False,932,10,1
False,932,10,1
False,932,10,1
False,932,10,1
False,931,10,1
False,931,10,1
False,931,10,1
False,931,10,1
False,931,10,1
False,931,10,1
False,931,10,1
False,931,10,1
False,931,10,1
False,931,10,1
False,930,10,1
False,930,10,1
False,930,10,1
False,930,10,1
False,930,10,1
False,930,10,1
False,930,10,1
False,930,10,1
False,930,10,1
False,930,10,1
False,929,10,1
False,929,10,1
False,929,10,1
False,929,10,1
False,929,10,1
False,929,10,1
False,929,10,1
False,929,10,1
False,929,10,1
False,929,10,1
False,928,10,1
False,928,10,1
False,928,10,1
False,928,10,1
False,928,10,1
False,928,10,1
False,928,10,1
False,928,10,1
False,928,10,1
False,928,10,1
False,927,10,1
False,927,10,1
False,927,10,1
False,927,10,1
False,927,10,1
False,927,10,1
False,927,10,1
False,927,10,1
False,927,10,1
False,927,10,1
False,926,10,1
False,926,10,1
False,926,10,1
False,926,10,1
False,926,10,1
False,926,10,1
False,926,10,1
False,926,10,1
False,926,10,1
False,926,10,1
False,925,10,1
False,925,10,1
False,925,10,1
False,925,10,1
False,925,10,1
False,925,10,1
False,925,10,1
False,925,10,1
False,925,10,1
False,925,10,1
False,924,10,1
False,924,10,1
False,924,10,1
False,924,10,1
False,924,10,1
False,924,10,1
False,924,10,1
False,924,10,1
False,924,10,1
False,924,10,1
False,923,10,1
False,923,10,1
False,923,10,1
False,923,10,1
False,923,10,1
False,923,10,1
False,923,10,1
False,923,10,1
False,923,10,1
False,923,10,1
False,922,10,1
False,922,10,1
False,922,10,1
False,922,10,1
False,922,10,1
False,922,10,1
False,922,10,1
False,922,10,1
False,922,10,1
False,922,10,1
False,921,10,1
False,921,10,1
False,921,10,1
False,921,10,1
False,921,10,1
False,921,10,1
False,921,10,1
False,921,10,1
False,921,10,1
False,921,10,1
False,920,10,1
False,920,10,1
False,920,10,1
False,920,10,1
False,920,10,1
False,920,10,1
False,920,10,1
False,920,10,1
False,920,10,1
False,920,10,1
False,919,10,1
False,919,10,1
False,919,10,1
False,919,10,1
False,919,10,1
False,919,10,1
False,919,10,1
False,919,10,1
False,919,10,1
False,919,10,1
False,918,10,1
False,918,10,1
False,918,10,1
False,918,10,1
False,918,10,1
False,918,10,1
False,918,10,1
False,918,10,1
False,918,10,1
False,918,10,1
False,917,10,1
False,917,10,1
False,917,10,1
False,917,10,1
False,917,10,1
False,917,10,1
False,917,10,1
False,917,10,1
False,917,10,1
False,917,10,1
False,916,10,1
False,916,10,1
False,916,10,1
False,916,10,1
False,916,10,1
False,916,10,1
False,916,10,1
False,916,10,1
False,916,10,1
False,916,10,1
False,915,10,1
False,915,10,1
False,915,10,1
False,915,10,1
False,915,10,1
False,915,10,1
False,915,10,1
