match,n,i
True,768,10
True,768,10
True,768,10
True,768,10
True,767,10
True,767,10
True,767,10
True,767,10
True,767,10
True,767,10
True,767,10
True,767,10
True,767,10
True,767,10
True,766,10
True,766,10
True,766,10
True,766,10
True,766,10
True,766,10
True,766,10
True,766,10
True,766,10
True,766,10
True,765,10
False,765,10
True,765,10
True,765,10
True,765,10
True,765,10
True,765,10
True,765,10
True,765,10
True,765,10
True,764,10
True,764,10
True,764,10
True,764,10
True,764,10
True,764,10
True,764,10
True,764,10
True,764,10
True,764,10
True,763,10
True,763,10
True,763,10
True,763,10
True,763,10
True,763,10
True,763,10
True,763,10
True,763,10
True,763,10
True,762,10
True,762,10
True,762,10
True,762,10
True,762,10
True,762,10
True,762,10
True,762,10
True,762,10
True,762,10
True,761,10
True,761,10
True,761,10
True,761,10
True,761,10
True,761,10
True,761,10
True,761,10
True,761,10
True,761,10
True,760,10
True,760,10
True,760,10
True,760,10
True,760,10
True,760,10
True,760,10
True,760,10
True,760,10
True,760,10
True,759,10
True,759,10
True,759,10
True,759,10
True,759,10
True,759,10
True,759,10
True,759,10
True,759,10
True,759,10
True,758,10
True,758,10
True,758,10
True,758,10
True,758,10
True,758,10
True,758,10
True,758,10
True,758,10
True,758,10
True,757,10
True,757,10
True,757,10
True,757,10
True,757,10
True,757,10
True,757,10
True,757,10
True,757,10
True,757,10
True,756,10
True,756,10
True,756,10
True,756,10
True,756,10
True,756,10
True,756,10
True,756,10
True,756,10
True,756,10
True,755,10
True,755,10
False,755,10
True,755,10
True,755,10
True,755,10
True,755,10
True,755,10
True,755,10
True,755,10
True,754,10
True,754,10
True,754,10
True,754,10
True,754,10
True,754,10
True,754,10
True,754,10
True,754,10
True,754,10
True,753,10
True,753,10
True,753,10
True,753,10
True,753,10
True,753,10
True,753,10
True,753,10
True,753,10
True,753,10
True,752,10
True,752,10
True,752,10
True,752,10
True,752,10
True,752,10
True,752,10
True,752,10
True,752,10
True,752,10
True,751,10
True,751,10
True,751,10
True,751,10
True,751,10
True,751,10
True,751,10
True,751,10
True,751,10
True,751,10
True,750,10
True,750,10
True,750,10
True,750,10
True,750,10
True,750,10
True,750,10
True,750,10
True,750,10
True,750,10
True,749,10
True,749,10
True,749,10
True,749,10
True,749,10
True,749,10
True,749,10
True,749,10
True,749,10
True,749,10
True,748,10
True,748,10
True,748,10
True,748,10
True,748,10
True,748,10
True,748,10
True,748,10
True,748,10
True,748,10
True,747,10
True,747,10
True,747,10
True,747,10
True,747,10
True,747,10
True,747,10
True,747,10
True,747,10
True,747,10
True,746,10
True,746,10
True,746,10
True,746,10
True,746,10
True,746,10
True,746,10
True,746,10
True,746,10
True,746,10
True,745,10
True,745,10
True,745,10
True,745,10
True,745,10
True,745,10
True,745,10
True,745,10
True,745,10
True,745,10
True,744,10
True,744,10
True,744,10
True,744,10
False,744,10
True,744,10
True,744,10
True,744,10
True,744,10
True,744,10
True,743,10
True,743,10
True,743,10
True,743,10
True,743,10
True,743,10
True,743,10
True,743,10
True,743,10
True,743,10
True,742,10
True,742,10
True,742,10
True,742,10
True,742,10
True,742,10
True,742,10
True,742,10
True,742,10
True,742,10
True,741,10
True,741,10
True,741,10
True,741,10
True,741,10
True,741,10
True,741,10
True,741,10
True,741,10
True,741,10
True,740,10
True,740,10
True,740,10
True,740,10
True,740,10
True,740,10
True,740,10
True,740,10
True,740,10
True,740,10
True,739,10
True,739,10
True,739,10
True,739,10
True,739,10
True,739,10
True,739,10
True,739,10
True,739,10
False,739,10
True,738,10
True,738,10
True,738,10
True,738,10
True,738,10
True,738,10
True,738,10
True,738,10
True,738,10
True,738,10
True,737,10
True,737,10
True,737,10
True,737,10
True,737,10
True,737,10
True,737,10
True,737,10
True,737,10
True,737,10
True,736,10
True,736,10
True,736,10
True,736,10
True,736,10
True,736,10
True,736,10
True,736,10
True,736,10
True,736,10
True,735,10
True,735,10
True,735,10
True,735,10
True,735,10
True,735,10
True,735,10
True,735,10
True,735,10
True,735,10
True,734,10
True,734,10
True,734,10
True,734,10
True,734,10
True,734,10
True,734,10
True,734,10
True,734,10
True,734,10
True,733,10
True,733,10
True,733,10
True,733,10
True,733,10
True,733,10
True,733,10
True,733,10
True,733,10
True,733,10
True,732,10
True,732,10
True,732,10
True,732,10
True,732,10
True,732,10
True,732,10
False,732,10
True,732,10
True,732,10
True,731,10
True,731,10
True,731,10
True,731,10
False,731,10
True,731,10
True,731,10
True,731,10
True,731,10
True,731,10
True,730,10
True,730,10
True,730,10
True,730,10
True,730,10
True,730,10
True,730,10
True,730,10
True,730,10
True,730,10
True,729,10
True,729,10
True,729,10
True,729,10
True,729,10
True,729,10
True,729,10
True,729,10
True,729,10
True,729,10
True,728,10
True,728,10
True,728,10
True,728,10
True,728,10
True,728,10
True,728,10
True,728,10
True,728,10
True,728,10
True,727,10
True,727,10
True,727,10
True,727,10
True,727,10
True,727,10
True,727,10
True,727,10
True,727,10
True,727,10
True,726,10
True,726,10
True,726,10
True,726,10
True,726,10
True,726,10
True,726,10
True,726,10
True,726,10
False,726,10
True,725,10
True,725,10
True,725,10
True,725,10
True,725,10
True,725,10
True,725,10
True,725,10
True,725,10
True,725,10
True,724,10
True,724,10
True,724,10
True,724,10
True,724,10
True,724,10
True,724,10
True,724,10
True,724,10
True,724,10
True,723,10
True,723,10
True,723,10
True,723,10
True,723,10
True,723,10
True,723,10
True,723,10
True,723,10
True,723,10
True,722,10
True,722,10
True,722,10
True,722,10
True,722,10
True,722,10
True,722,10
True,722,10
True,722,10
True,722,10
True,721,10
True,721,10
True,721,10
True,721,10
True,721,10
True,721,10
True,721,10
True,721,10
True,721,10
True,721,10
True,720,10
True,720,10
True,720,10
True,720,10
True,720,10
True,720,10
True,720,10
True,720,10
True,720,10
True,720,10
True,719,10
True,719,10
True,719,10
True,719,10
True,719,10
True,719,10
True,719,10
True,719,10
True,719,10
True,719,10
True,718,10
True,718,10
True,718,10
True,718,10
True,718,10
True,718,10
True,718,10
True,718,10
True,718,10
True,718,10
True,717,10
True,717,10
True,717,10
True,717,10
True,717,10
True,717,10
True,717,10
True,717,10
True,717,10
True,717,10
True,716,10
True,716,10
True,716,10
True,716,10
True,716,10
True,716,10
True,716,10
True,716,10
True,716,10
True,716,10
True,715,10
True,715,10
True,715,10
True,715,10
True,715,10
True,715,10
True,715,10
True,715,10
True,715,10
True,715,10
True,714,10
True,714,10
True,714,10
True,714,10
True,714,10
True,714,10
True,714,10
True,714,10
True,714,10
True,714,10
True,713,10
True,713,10
True,713,10
True,713,10
True,713,10
True,713,10
True,713,10
True,713,10
True,713,10
True,713,10
True,712,10
True,712,10
True,712,10
True,712,10
True,712,10
True,712,10
True,712,10
True,712,10
True,712,10
True,712,10
True,711,10
True,711,10
True,711,10
True,711,10
True,711,10
True,711,10
True,711,10
True,711,10
True,711,10
True,711,10
True,710,10
True,710,10
True,710,10
True,710,10
True,710,10
True,710,10
True,710,10
True,710,10
True,710,10
True,710,10
True,709,10
False,709,10
True,709,10
True,709,10
True,709,10
True,709,10
True,709,10
True,709,10
True,709,10
True,709,10
True,708,10
True,708,10
True,708,10
True,708,10
True,708,10
True,708,10
True,708,10
True,708,10
False,708,10
True,708,10
True,707,10
True,707,10
True,707,10
True,707,10
True,707,10
True,707,10
True,707,10
True,707,10
True,707,10
True,707,10
True,706,10
True,706,10
True,706,10
True,706,10
True,706,10
True,706,10
True,706,10
True,706,10
True,706,10
True,706,10
True,705,10
False,705,10
True,705,10
True,705,10
True,705,10
True,705,10
True,705,10
True,705,10
True,705,10
True,705,10
True,704,10
True,704,10
True,704,10
True,704,10
True,704,10
True,704,10
True,704,10
True,704,10
True,704,10
True,704,10
True,703,10
True,703,10
True,703,10
True,703,10
False,703,10
True,703,10
True,703,10
True,703,10
True,703,10
True,703,10
True,702,10
True,702,10
True,702,10
True,702,10
True,702,10
True,702,10
True,702,10
True,702,10
True,702,10
True,702,10
True,701,10
True,701,10
True,701,10
True,701,10
True,701,10
True,701,10
True,701,10
True,701,10
True,701,10
True,701,10
True,700,10
True,700,10
True,700,10
True,700,10
True,700,10
True,700,10
True,700,10
True,700,10
True,700,10
True,700,10
True,699,10
True,699,10
True,699,10
True,699,10
True,699,10
True,699,10
True,699,10
True,699,10
True,699,10
True,699,10
True,698,10
True,698,10
True,698,10
True,698,10
False,698,10
True,698,10
True,698,10
True,698,10
True,698,10
True,698,10
True,697,10
True,697,10
True,697,10
True,697,10
True,697,10
True,697,10
True,697,10
True,697,10
True,697,10
True,697,10
True,696,10
True,696,10
True,696,10
True,696,10
True,696,10
True,696,10
True,696,10
True,696,10
True,696,10
True,696,10
True,695,10
True,695,10
True,695,10
True,695,10
True,695,10
True,695,10
True,695,10
True,695,10
True,695,10
True,695,10
True,694,10
True,694,10
True,694,10
True,694,10
True,694,10
True,694,10
True,694,10
True,694,10
True,694,10
True,694,10
True,693,10
True,693,10
True,693,10
True,693,10
True,693,10
True,693,10
True,693,10
True,693,10
True,693,10
True,693,10
True,692,10
True,692,10
True,692,10
True,692,10
True,692,10
True,692,10
True,692,10
True,692,10
True,692,10
True,692,10
True,691,10
True,691,10
True,691,10
True,691,10
True,691,10
True,691,10
True,691,10
True,691,10
True,691,10
True,691,10
True,690,10
True,690,10
True,690,10
True,690,10
True,690,10
True,690,10
True,690,10
True,690,10
True,690,10
True,690,10
True,689,10
True,689,10
True,689,10
True,689,10
True,689,10
True,689,10
True,689,10
True,689,10
True,689,10
True,689,10
True,688,10
True,688,10
True,688,10
True,688,10
True,688,10
True,688,10
True,688,10
True,688,10
True,688,10
True,688,10
True,687,10
True,687,10
True,687,10
True,687,10
True,687,10
True,687,10
True,687,10
True,687,10
True,687,10
True,687,10
True,686,10
True,686,10
True,686,10
True,686,10
True,686,10
True,686,10
True,686,10
True,686,10
True,686,10
True,686,10
True,685,10
True,685,10
True,685,10
True,685,10
True,685,10
True,685,10
True,685,10
True,685,10
True,685,10
True,685,10
True,684,10
True,684,10
True,684,10
True,684,10
True,684,10
True,684,10
True,684,10
True,684,10
True,684,10
True,684,10
True,683,10
True,683,10
True,683,10
True,683,10
True,683,10
True,683,10
True,683,10
True,683,10
True,683,10
True,683,10
True,682,10
True,682,10
True,682,10
True,682,10
True,682,10
True,682,10
True,682,10
True,682,10
True,682,10
True,682,10
True,681,10
True,681,10
True,681,10
True,681,10
True,681,10
True,681,10
True,681,10
True,681,10
True,681,10
True,681,10
True,680,10
True,680,10
True,680,10
True,680,10
False,680,10
True,680,10
True,680,10
True,680,10
True,680,10
True,680,10
True,679,10
True,679,10
True,679,10
True,679,10
True,679,10
True,679,10
True,679,10
True,679,10
True,679,10
True,679,10
True,678,10
True,678,10
True,678,10
True,678,10
True,678,10
True,678,10
True,678,10
True,678,10
True,678,10
True,678,10
True,677,10
True,677,10
True,677,10
True,677,10
True,677,10
True,677,10
True,677,10
True,677,10
True,677,10
True,677,10
True,676,10
True,676,10
True,676,10
True,676,10
True,676,10
True,676,10
True,676,10
True,676,10
True,676,10
True,676,10
True,675,10
True,675,10
True,675,10
True,675,10
True,675,10
True,675,10
True,675,10
True,675,10
True,675,10
True,675,10
True,674,10
True,674,10
True,674,10
True,674,10
True,674,10
True,674,10
True,674,10
True,674,10
True,674,10
True,674,10
True,673,10
True,673,10
True,673,10
True,673,10
True,673,10
True,673,10
True,673,10
True,673,10
True,673,10
True,673,10
True,672,10
True,672,10
True,672,10
False,672,10
True,672,10
True,672,10
True,672,10
True,672,10
True,672,10
True,672,10
True,671,10
True,671,10
True,671,10
True,671,10
True,671,10
True,671,10
True,671,10
True,671,10
True,671,10
True,671,10
True,670,10
True,670,10
True,670,10
True,670,10
True,670,10
True,670,10
True,670,10
False,670,10
True,670,10
True,670,10
True,669,10
True,669,10
True,669,10
True,669,10
True,669,10
True,669,10
True,669,10
True,669,10
True,669,10
True,669,10
True,668,10
True,668,10
True,668,10
True,668,10
True,668,10
True,668,10
True,668,10
True,668,10
True,668,10
True,668,10
True,667,10
True,667,10
True,667,10
True,667,10
True,667,10
True,667,10
True,667,10
True,667,10
True,667,10
True,667,10
True,666,10
True,666,10
True,666,10
True,666,10
True,666,10
True,666,10
True,666,10
True,666,10
True,666,10
True,666,10
True,665,10
True,665,10
True,665,10
True,665,10
True,665,10
True,665,10
True,665,10
True,665,10
True,665,10
True,665,10
True,664,10
True,664,10
True,664,10
True,664,10
True,664,10
True,664,10
True,664,10
True,664,10
True,664,10
True,664,10
True,663,10
True,663,10
True,663,10
True,663,10
True,663,10
True,663,10
True,663,10
True,663,10
True,663,10
True,663,10
True,662,10
True,662,10
True,662,10
True,662,10
True,662,10
True,662,10
True,662,10
True,662,10
True,662,10
True,662,10
True,661,10
True,661,10
True,661,10
True,661,10
True,661,10
True,661,10
True,661,10
True,661,10
True,661,10
True,661,10
True,660,10
True,660,10
True,660,10
True,660,10
True,660,10
True,660,10
True,660,10
True,660,10
True,660,10
True,660,10
True,659,10
True,659,10
True,659,10
True,659,10
True,659,10
True,659,10
True,659,10
True,659,10
True,659,10
True,659,10
True,658,10
True,658,10
True,658,10
True,658,10
True,658,10
True,658,10
True,658,10
True,658,10
True,658,10
True,658,10
True,657,10
True,657,10
True,657,10
True,657,10
True,657,10
True,657,10
True,657,10
True,657,10
True,657,10
True,657,10
True,656,10
True,656,10
True,656,10
True,656,10
True,656,10
True,656,10
True,656,10
True,656,10
True,656,10
True,656,10
True,655,10
True,655,10
True,655,10
True,655,10
True,655,10
True,655,10
True,655,10
True,655,10
True,655,10
True,655,10
True,654,10
True,654,10
True,654,10
True,654,10
True,654,10
True,654,10
True,654,10
True,654,10
True,654,10
True,654,10
True,653,10
True,653,10
True,653,10
True,653,10
True,653,10
True,653,10
True,653,10
True,653,10
True,653,10
True,653,10
True,652,10
True,652,10
True,652,10
True,652,10
True,652,10
True,652,10
True,652,10
True,652,10
True,652,10
True,652,10
True,651,10
True,651,10
True,651,10
True,651,10
True,651,10
True,651,10
False,651,10
True,651,10
True,651,10
True,651,10
True,650,10
True,650,10
True,650,10
True,650,10
True,650,10
True,650,10
True,650,10
True,650,10
True,650,10
True,650,10
True,649,10
True,649,10
True,649,10
True,649,10
True,649,10
True,649,10
True,649,10
True,649,10
True,649,10
True,649,10
True,648,10
True,648,10
True,648,10
True,648,10
True,648,10
True,648,10
True,648,10
True,648,10
True,648,10
True,648,10
True,647,10
True,647,10
True,647,10
True,647,10
True,647,10
True,647,10
True,647,10
True,647,10
True,647,10
True,647,10
True,646,10
True,646,10
True,646,10
True,646,10
True,646,10
True,646,10
True,646,10
True,646,10
True,646,10
True,646,10
True,645,10
True,645,10
True,645,10
True,645,10
True,645,10
True,645,10
True,645,10
True,645,10
True,645,10
True,645,10
True,644,10
True,644,10
True,644,10
True,644,10
True,644,10
True,644,10
True,644,10
True,644,10
True,644,10
True,644,10
True,643,10
True,643,10
True,643,10
True,643,10
True,643,10
True,643,10
True,643,10
True,643,10
True,643,10
True,643,10
True,642,10
True,642,10
True,642,10
True,642,10
True,642,10
True,642,10
True,642,10
True,642,10
True,642,10
True,642,10
True,641,10
True,641,10
True,641,10
True,641,10
True,641,10
True,641,10
True,641,10
True,641,10
True,641,10
True,641,10
True,640,10
True,640,10
True,640,10
True,640,10
True,640,10
True,640,10
True,640,10
True,640,10
True,640,10
True,640,10
True,639,10
True,639,10
True,639,10
True,639,10
True,639,10
True,639,10
True,639,10
True,639,10
True,639,10
True,639,10
True,638,10
True,638,10
True,638,10
True,638,10
True,638,10
True,638,10
True,638,10
True,638,10
True,638,10
True,638,10
True,637,10
True,637,10
True,637,10
True,637,10
True,637,10
True,637,10
True,637,10
True,637,10
True,637,10
True,637,10
False,636,10
True,636,10
True,636,10
True,636,10
True,636,10
True,636,10
True,636,10
True,636,10
True,636,10
True,636,10
True,635,10
True,635,10
True,635,10
True,635,10
True,635,10
True,635,10
True,635,10
True,635,10
True,635,10
True,635,10
True,634,10
True,634,10
True,634,10
True,634,10
True,634,10
True,634,10
False,634,10
True,634,10
True,634,10
True,634,10
True,633,10
True,633,10
True,633,10
True,633,10
True,633,10
True,633,10
True,633,10
True,633,10
True,633,10
True,633,10
True,632,10
True,632,10
True,632,10
True,632,10
True,632,10
True,632,10
True,632,10
True,632,10
True,632,10
True,632,10
True,631,10
True,631,10
True,631,10
True,631,10
True,631,10
True,631,10
True,631,10
True,631,10
True,631,10
True,631,10
True,630,10
True,630,10
True,630,10
True,630,10
True,630,10
True,630,10
True,630,10
True,630,10
True,630,10
True,630,10
True,629,10
True,629,10
True,629,10
True,629,10
True,629,10
True,629,10
True,629,10
True,629,10
True,629,10
True,629,10
True,628,10
True,628,10
True,628,10
True,628,10
True,628,10
True,628,10
True,628,10
True,628,10
True,628,10
True,628,10
True,627,10
True,627,10
True,627,10
True,627,10
True,627,10
True,627,10
True,627,10
True,627,10
True,627,10
True,627,10
True,626,10
True,626,10
True,626,10
True,626,10
True,626,10
True,626,10
True,626,10
True,626,10
True,626,10
True,626,10
True,625,10
True,625,10
True,625,10
True,625,10
True,625,10
True,625,10
True,625,10
True,625,10
True,625,10
True,625,10
True,624,10
True,624,10
True,624,10
True,624,10
True,624,10
True,624,10
True,624,10
True,624,10
True,624,10
True,624,10
True,623,10
True,623,10
True,623,10
True,623,10
True,623,10
True,623,10
True,623,10
True,623,10
True,623,10
True,623,10
True,622,10
True,622,10
True,622,10
True,622,10
True,622,10
True,622,10
True,622,10
True,622,10
True,622,10
True,622,10
True,621,10
True,621,10
True,621,10
True,621,10
True,621,10
True,621,10
True,621,10
True,621,10
True,621,10
True,621,10
True,620,10
True,620,10
True,620,10
True,620,10
True,620,10
True,620,10
True,620,10
True,620,10
True,620,10
True,620,10
True,619,10
True,619,10
True,619,10
True,619,10
True,619,10
True,619,10
True,619,10
True,619,10
True,619,10
True,619,10
True,618,10
True,618,10
True,618,10
True,618,10
True,618,10
True,618,10
True,618,10
True,618,10
True,618,10
True,618,10
True,617,10
True,617,10
True,617,10
True,617,10
True,617,10
True,617,10
True,617,10
True,617,10
True,617,10
True,617,10
True,616,10
True,616,10
True,616,10
True,616,10
True,616,10
True,616,10
True,616,10
True,616,10
True,616,10
True,616,10
True,615,10
True,615,10
True,615,10
True,615,10
True,615,10
True,615,10
True,615,10
True,615,10
True,615,10
True,615,10
True,614,10
True,614,10
True,614,10
True,614,10
True,614,10
True,614,10
True,614,10
True,614,10
True,614,10
False,614,10
True,613,10
True,613,10
True,613,10
True,613,10
True,613,10
True,613,10
True,613,10
True,613,10
True,613,10
True,613,10
True,612,10
True,612,10
True,612,10
True,612,10
True,612,10
True,612,10
True,612,10
True,612,10
True,612,10
True,612,10
True,611,10
True,611,10
True,611,10
True,611,10
True,611,10
True,611,10
True,611,10
True,611,10
True,611,10
True,611,10
True,610,10
True,610,10
True,610,10
False,610,10
True,610,10
True,610,10
True,610,10
True,610,10
True,610,10
True,610,10
True,609,10
True,609,10
True,609,10
True,609,10
True,609,10
True,609,10
True,609,10
True,609,10
True,609,10
True,609,10
True,608,10
True,608,10
True,608,10
True,608,10
True,608,10
True,608,10
True,608,10
True,608,10
True,608,10
True,608,10
True,607,10
True,607,10
True,607,10
True,607,10
True,607,10
True,607,10
True,607,10
True,607,10
True,607,10
True,607,10
True,606,10
True,606,10
True,606,10
True,606,10
True,606,10
True,606,10
True,606,10
True,606,10
True,606,10
True,606,10
True,605,10
True,605,10
True,605,10
True,605,10
True,605,10
True,605,10
True,605,10
True,605,10
True,605,10
True,605,10
True,604,10
True,604,10
True,604,10
True,604,10
True,604,10
True,604,10
True,604,10
True,604,10
True,604,10
True,604,10
True,603,10
True,603,10
True,603,10
True,603,10
True,603,10
True,603,10
True,603,10
True,603,10
True,603,10
True,603,10
True,602,10
True,602,10
True,602,10
True,602,10
True,602,10
True,602,10
True,602,10
True,602,10
True,602,10
True,602,10
True,601,10
True,601,10
True,601,10
True,601,10
True,601,10
True,601,10
True,601,10
True,601,10
True,601,10
True,601,10
True,600,10
True,600,10
True,600,10
True,600,10
True,600,10
True,600,10
True,600,10
True,600,10
True,600,10
True,600,10
True,599,10
True,599,10
True,599,10
True,599,10
True,599,10
True,599,10
True,599,10
True,599,10
True,599,10
True,599,10
True,598,10
True,598,10
True,598,10
True,598,10
True,598,10
True,598,10
True,598,10
True,598,10
True,598,10
True,598,10
True,597,10
True,597,10
True,597,10
True,597,10
True,597,10
True,597,10
True,597,10
True,597,10
True,597,10
True,597,10
True,596,10
True,596,10
True,596,10
True,596,10
True,596,10
True,596,10
True,596,10
True,596,10
True,596,10
True,596,10
True,595,10
True,595,10
True,595,10
True,595,10
True,595,10
True,595,10
True,595,10
True,595,10
True,595,10
True,595,10
True,594,10
True,594,10
True,594,10
True,594,10
True,594,10
True,594,10
True,594,10
True,594,10
True,594,10
True,594,10
True,593,10
True,593,10
True,593,10
True,593,10
True,593,10
True,593,10
True,593,10
True,593,10
True,593,10
True,593,10
True,592,10
True,592,10
True,592,10
True,592,10
True,592,10
True,592,10
True,592,10
True,592,10
True,592,10
True,592,10
True,591,10
True,591,10
True,591,10
True,591,10
True,591,10
True,591,10
True,591,10
True,591,10
True,591,10
True,591,10
True,590,10
True,590,10
True,590,10
True,590,10
True,590,10
True,590,10
True,590,10
True,590,10
True,590,10
True,590,10
True,589,10
True,589,10
True,589,10
True,589,10
True,589,10
True,589,10
True,589,10
True,589,10
True,589,10
True,589,10
True,588,10
True,588,10
True,588,10
True,588,10
True,588,10
True,588,10
True,588,10
True,588,10
True,588,10
True,588,10
True,587,10
True,587,10
True,587,10
True,587,10
True,587,10
True,587,10
True,587,10
True,587,10
True,587,10
True,587,10
True,586,10
True,586,10
True,586,10
True,586,10
True,586,10
True,586,10
True,586,10
True,586,10
True,586,10
True,586,10
True,585,10
True,585,10
True,585,10
True,585,10
True,585,10
True,585,10
True,585,10
True,585,10
True,585,10
True,585,10
True,584,10
True,584,10
True,584,10
True,584,10
True,584,10
True,584,10
True,584,10
True,584,10
True,584,10
True,584,10
True,583,10
True,583,10
True,583,10
True,583,10
True,583,10
True,583,10
True,583,10
True,583,10
True,583,10
True,583,10
True,582,10
True,582,10
True,582,10
True,582,10
True,582,10
True,582,10
True,582,10
True,582,10
True,582,10
True,582,10
True,581,10
True,581,10
True,581,10
True,581,10
True,581,10
True,581,10
True,581,10
True,581,10
True,581,10
True,581,10
True,580,10
True,580,10
True,580,10
True,580,10
True,580,10
True,580,10
True,580,10
True,580,10
True,580,10
True,580,10
True,579,10
True,579,10
True,579,10
True,579,10
True,579,10
True,579,10
True,579,10
True,579,10
True,579,10
True,579,10
True,578,10
True,578,10
True,578,10
True,578,10
True,578,10
True,578,10
True,578,10
True,578,10
True,578,10
True,578,10
True,577,10
True,577,10
True,577,10
True,577,10
True,577,10
True,577,10
True,577,10
True,577,10
True,577,10
True,577,10
True,576,10
True,576,10
True,576,10
True,576,10
True,576,10
True,576,10
True,576,10
True,576,10
True,576,10
True,576,10
True,575,10
True,575,10
True,575,10
True,575,10
True,575,10
True,575,10
True,575,10
True,575,10
True,575,10
True,575,10
True,574,10
True,574,10
True,574,10
True,574,10
True,574,10
True,574,10
True,574,10
True,574,10
True,574,10
True,574,10
True,573,10
True,573,10
True,573,10
True,573,10
True,573,10
True,573,10
True,573,10
True,573,10
True,573,10
True,573,10
True,572,10
True,572,10
True,572,10
True,572,10
True,572,10
True,572,10
True,572,10
True,572,10
True,572,10
True,572,10
True,571,10
True,571,10
True,571,10
True,571,10
True,571,10
True,571,10
True,571,10
True,571,10
True,571,10
True,571,10
True,570,10
True,570,10
True,570,10
True,570,10
True,570,10
True,570,10
True,570,10
True,570,10
True,570,10
True,570,10
True,569,10
True,569,10
True,569,10
True,569,10
True,569,10
True,569,10
True,569,10
True,569,10
True,569,10
True,569,10
True,568,10
True,568,10
True,568,10
True,568,10
True,568,10
True,568,10
True,568,10
True,568,10
True,568,10
True,568,10
True,567,10
True,567,10
True,567,10
True,567,10
True,567,10
True,567,10
True,567,10
True,567,10
True,567,10
True,567,10
True,566,10
True,566,10
True,566,10
True,566,10
True,566,10
True,566,10
True,566,10
True,566,10
True,566,10
True,566,10
True,565,10
True,565,10
True,565,10
True,565,10
True,565,10
True,565,10
True,565,10
True,565,10
True,565,10
True,565,10
True,564,10
True,564,10
True,564,10
True,564,10
True,564,10
True,564,10
True,564,10
True,564,10
True,564,10
True,564,10
True,563,10
True,563,10
True,563,10
True,563,10
True,563,10
True,563,10
True,563,10
True,563,10
True,563,10
True,563,10
True,562,10
True,562,10
True,562,10
True,562,10
True,562,10
True,562,10
True,562,10
True,562,10
True,562,10
True,562,10
True,561,10
True,561,10
True,561,10
True,561,10
True,561,10
True,561,10
True,561,10
True,561,10
True,561,10
True,561,10
True,560,10
True,560,10
True,560,10
True,560,10
True,560,10
True,560,10
True,560,10
True,560,10
True,560,10
True,560,10
True,559,10
True,559,10
True,559,10
True,559,10
True,559,10
True,559,10
True,559,10
True,559,10
True,559,10
True,559,10
True,558,10
True,558,10
True,558,10
True,558,10
True,558,10
True,558,10
True,558,10
True,558,10
True,558,10
True,558,10
True,557,10
True,557,10
True,557,10
True,557,10
True,557,10
True,557,10
True,557,10
True,557,10
True,557,10
True,557,10
True,556,10
True,556,10
True,556,10
True,556,10
True,556,10
True,556,10
True,556,10
True,556,10
True,556,10
True,556,10
True,555,10
True,555,10
True,555,10
True,555,10
True,555,10
True,555,10
True,555,10
True,555,10
True,555,10
True,555,10
True,554,10
True,554,10
True,554,10
True,554,10
True,554,10
True,554,10
True,554,10
True,554,10
True,554,10
True,554,10
True,553,10
True,553,10
True,553,10
True,553,10
True,553,10
True,553,10
True,553,10
True,553,10
True,553,10
True,553,10
True,552,10
True,552,10
True,552,10
True,552,10
True,552,10
True,552,10
True,552,10
True,552,10
True,552,10
True,552,10
True,551,10
True,551,10
True,551,10
True,551,10
True,551,10
True,551,10
True,551,10
True,551,10
True,551,10
True,551,10
True,550,10
True,550,10
True,550,10
True,550,10
True,550,10
True,550,10
True,550,10
True,550,10
True,550,10
True,550,10
True,549,10
True,549,10
True,549,10
True,549,10
True,549,10
True,549,10
True,549,10
True,549,10
True,549,10
True,549,10
True,548,10
True,548,10
True,548,10
True,548,10
True,548,10
True,548,10
True,548,10
True,548,10
True,548,10
True,548,10
True,547,10
True,547,10
True,547,10
True,547,10
True,547,10
True,547,10
True,547,10
True,547,10
True,547,10
True,547,10
True,546,10
True,546,10
True,546,10
True,546,10
True,546,10
True,546,10
True,546,10
True,546,10
True,546,10
True,546,10
True,545,10
True,545,10
True,545,10
True,545,10
True,545,10
True,545,10
True,545,10
True,545,10
True,545,10
True,545,10
True,544,10
True,544,10
True,544,10
True,544,10
True,544,10
True,544,10
True,544,10
True,544,10
True,544,10
True,544,10
True,543,10
True,543,10
True,543,10
True,543,10
False,543,10
True,543,10
True,543,10
True,543,10
True,543,10
True,543,10
True,542,10
True,542,10
True,542,10
True,542,10
True,542,10
True,542,10
True,542,10
True,542,10
True,542,10
True,542,10
True,541,10
True,541,10
True,541,10
True,541,10
True,541,10
True,541,10
True,541,10
True,541,10
True,541,10
True,541,10
True,540,10
True,540,10
True,540,10
True,540,10
True,540,10
True,540,10
True,540,10
True,540,10
True,540,10
True,540,10
True,539,10
True,539,10
True,539,10
True,539,10
True,539,10
True,539,10
True,539,10
True,539,10
True,539,10
True,539,10
True,538,10
True,538,10
True,538,10
True,538,10
True,538,10
True,538,10
True,538,10
True,538,10
True,538,10
True,538,10
True,537,10
True,537,10
True,537,10
True,537,10
True,537,10
True,537,10
True,537,10
True,537,10
True,537,10
True,537,10
True,536,10
True,536,10
True,536,10
True,536,10
True,536,10
True,536,10
True,536,10
True,536,10
True,536,10
True,536,10
True,535,10
True,535,10
True,535,10
True,535,10
True,535,10
True,535,10
True,535,10
True,535,10
