Match,n,i
False,2471,100
True,2471,100
True,2471,100
False,2471,100
False,2471,100
True,2471,100
False,2471,100
True,2471,100
False,2471,100
False,2471,100
True,2471,100
False,2471,100
False,2471,100
True,2471,100
True,2471,100
True,2471,100
True,2471,100
False,2471,100
True,2471,100
False,2471,100
True,2471,100
True,2471,100
False,2471,100
False,2471,100
False,2471,100
False,2471,100
True,2471,100
True,2471,100
False,2471,100
False,2471,100
True,2471,100
True,2471,100
False,2471,100
True,2471,100
True,2471,100
False,2471,100
True,2471,100
False,2471,100
True,2471,100
False,2471,100
True,2471,100
False,2471,100
True,2471,100
True,2471,100
False,2471,100
True,2471,100
False,2470,100
True,2470,100
True,2470,100
True,2470,100
True,2470,100
True,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
False,2470,100
False,2470,100
True,2470,100
False,2470,100
False,2470,100
True,2470,100
False,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
False,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
True,2470,100
False,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
False,2470,100
False,2470,100
False,2470,100
True,2470,100
True,2470,100
False,2470,100
False,2470,100
False,2470,100
False,2470,100
False,2470,100
True,2470,100
False,2470,100
False,2470,100
True,2470,100
True,2470,100
True,2470,100
True,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
True,2470,100
True,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
True,2470,100
True,2470,100
False,2470,100
True,2470,100
True,2470,100
True,2470,100
True,2470,100
True,2470,100
True,2470,100
False,2470,100
False,2470,100
True,2470,100
False,2470,100
False,2470,100
False,2470,100
True,2470,100
True,2470,100
True,2470,100
False,2470,100
False,2470,100
True,2470,100
True,2470,100
True,2470,100
False,2470,100
False,2470,100
False,2470,100
True,2470,100
False,2470,100
True,2470,100
True,2470,100
True,2470,100
True,2470,100
True,2470,100
False,2470,100
False,2470,100
False,2469,100
False,2469,100
True,2469,100
True,2469,100
False,2469,100
False,2469,100
True,2469,100
True,2469,100
False,2469,100
True,2469,100
False,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
False,2469,100
True,2469,100
False,2469,100
False,2469,100
True,2469,100
False,2469,100
True,2469,100
True,2469,100
True,2469,100
False,2469,100
False,2469,100
False,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
False,2469,100
False,2469,100
True,2469,100
False,2469,100
True,2469,100
True,2469,100
True,2469,100
False,2469,100
False,2469,100
False,2469,100
True,2469,100
True,2469,100
True,2469,100
False,2469,100
False,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
True,2469,100
False,2469,100
True,2469,100
True,2469,100
True,2469,100
False,2469,100
True,2469,100
False,2469,100
True,2469,100
True,2469,100
False,2469,100
True,2469,100
True,2469,100
False,2469,100
True,2469,100
True,2469,100
False,2469,100
True,2469,100
False,2469,100
False,2469,100
True,2469,100
False,2469,100
False,2469,100
True,2469,100
True,2469,100
False,2469,100
False,2469,100
False,2469,100
False,2469,100
False,2469,100
True,2469,100
False,2469,100
True,2469,100
True,2469,100
True,2469,100
False,2469,100
False,2469,100
True,2469,100
True,2469,100
False,2469,100
True,2469,100
False,2469,100
True,2469,100
False,2469,100
False,2468,100
False,2468,100
False,2468,100
False,2468,100
False,2468,100
True,2468,100
False,2468,100
False,2468,100
True,2468,100
True,2468,100
False,2468,100
True,2468,100
True,2468,100
True,2468,100
True,2468,100
False,2468,100
True,2468,100
True,2468,100
True,2468,100
True,2468,100
False,2468,100
True,2468,100
False,2468,100
False,2468,100
False,2468,100
True,2468,100
True,2468,100
True,2468,100
False,2468,100
False,2468,100
False,2468,100
False,2468,100
False,2468,100
True,2468,100
False,2468,100
False,2468,100
True,2468,100
True,2468,100
True,2468,100
True,2468,100
False,2468,100
False,2468,100
True,2468,100
True,2468,100
False,2468,100
True,2468,100
False,2468,100
False,2468,100
False,2468,100
True,2468,100
True,2468,100
False,2468,100
False,2468,100
False,2468,100
True,2468,100
False,2468,100
False,2468,100
True,2468,100
True,2468,100
True,2468,100
